"TOA5","CR1000XSeries","CR1000X","45775","CR1000X.Std.06.01","CPU:ENSEGID_WS_V2_bis.CR1X","8430","Table1"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","WindDir","WS_ms_Avg","WSDiag","SmplsF","Diag1F","Diag2F","Diag4F","Diag8F","Diag9F","Diag10F","NNDF","AirTC_Avg","RH_Max","RH_Min","RH","BV_BP_Avg","BV_Temp_Avg","BV_Qual_Min","Rain_mm_Tot","RCorr_mm_Tot","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg","quant_NTR","quant_total_NTR","collecteur_TR","collecteur_NTR","temp_cell","etat_chauff","etat"
"TS","RN","Volts","Deg C","degrees","meters/second","unitless","","","","","","","","","Deg C","%","%","%","hPa","deg C","unitless","mm","","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","mm","mm","mm","mm","degC","None","None"
"","","Min","Avg","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Max","Min","Smp","Avg","Avg","Min","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-07-13 17:12:00",83,13.31,28.93,39,1.581,0,1,0,0,0,0,0,0,0,25.87,34.26,32.98,34.26,1016.867,29.37,6.7,0,0,313,88.8,-117,27.36,27.97,301.1,224.2,-144.4,0.284,195.9,116.2,79.77,349.2,493.5,0,7.13,139.2,139.2,30.5,255,0
"2023-07-13 17:18:00",84,13.31,28.83,118,1.038,0,1,0,0,0,0,0,0,0,25.74,34.6,33.54,34.22,1016.8,29.22,6.7,0,0,295.1,81.5,-117,24.1,27.98,301.1,213.6,-141.1,0.276,178,105.6,72.48,349.2,490.3,0,7.13,139.2,139.2,30.4,255,0
"2023-07-13 17:24:00",85,13.31,28.73,64,1.321,0,1,0,0,0,0,0,0,0,25.63,34.72,33.61,34.72,1016.8,29.07,6.7,0,0,278.2,72.07,-116.3,19.74,27.86,301,206.2,-136.1,0.259,161.9,91.8,70.09,349.2,485.2,0,7.13,139.2,139.2,30.4,255,0
"2023-07-13 17:30:00",86,13.3,28.6,57,1.461,0,1,0,0,0,0,0,0,0,25.44,35.63,34.53,35.63,1016.8,28.89,6.7,0,0,262.8,62.84,-115.4,15.56,27.64,300.8,200,-131,0.239,147.4,78.4,68.97,348.7,479.7,0,7.13,139.1,139.1,30.3,255,0
"2023-07-13 17:36:00",87,13.25,28.43,138,1.414,0,1,0,0,0,0,0,0,0,25.27,35.9,34.88,35.1,1016.8,28.65,6.69,0,0,246.8,52.19,-114.9,12.14,27.5,300.7,194.6,-127.1,0.211,131.8,64.34,67.51,348.4,475.4,0,7.13,139.1,139.1,30.3,255,0
"2023-07-13 17:42:00",88,13.22,28.2,47,1.116,0,1,0,0,0,0,0,0,0,25.39,35.18,34.78,35.03,1016.767,28.3,6.69,0,0,229.6,40.9,-114.7,7.139,27.44,300.6,188.7,-121.9,0.178,114.9,48.04,66.86,348.2,470,0,7.13,139.1,139.1,30.2,255,0
"2023-07-13 17:48:00",89,13.23,27.92,70,0.97,0,1,0,0,0,0,0,0,0,25.42,35.45,34.29,34.97,1016.658,27.82,6.68,0,0,213.2,31.15,-114.9,2.92,27.38,300.5,182.1,-117.8,0.146,98.3,34.07,64.24,347.6,465.4,0,7.13,139,139.1,30.1,255,0
"2023-07-13 17:54:00",90,13.18,27.58,110,1.105,0,1,0,0,0,0,0,0,0,25.31,35.27,34.62,34.85,1016.467,27.3,6.68,0,0,198.8,23.7,-114.3,-0.454,27.21,300.4,175.1,-113.9,0.119,84.5,23.24,61.25,347.1,461,0,7.13,139,139,30,255,0
"2023-07-13 18:00:00",91,13.14,27.23,0,1.436,0,1,0,0,0,0,0,0,0,25.24,35.18,34.45,35.18,1016.4,26.8,6.67,0,0,184,17.95,-113.6,-3.069,26.94,300.1,166,-110.5,0.097,70.37,14.88,55.49,346.2,456.8,0,7.13,139,139,30,255,0
"2023-07-13 18:06:00",92,13.22,26.88,151,0.789,0,1,0,0,0,0,0,0,0,24.82,36.1,35.15,35.43,1016.4,26.34,6.67,0,0,168.1,13.32,-112.4,-4.745,26.63,299.8,154.8,-107.7,0.079,55.71,8.57,47.14,345.5,453.2,0,7.13,139,139,29.9,255,0
"2023-07-13 18:12:00",93,13.19,26.52,42,0.843,0,1,0,0,0,0,0,0,0,24.81,35.97,35.25,35.59,1016.367,25.89,6.67,0,0,153,10.67,-112.7,-6.802,26.59,299.7,142.4,-105.9,0.07,40.37,3.869,36.5,345,450.9,0,7.13,139,139,29.6,255,0
"2023-07-13 18:18:00",94,13.15,26.17,15,0.428,0,1,0,0,0,0,0,0,0,24.63,36.37,35.75,35.89,1016.3,25.45,6.67,0,0,57.74,9.44,-110.1,-6.572,26.23,299.4,48.3,-103.5,0.216,-52.36,2.869,-55.23,345.4,448.9,0,7.13,138.9,139,29.5,255,0
"2023-07-13 18:24:00",95,13.19,25.82,215,0.523,0,1,0,0,0,0,0,0,0,24.55,36.27,35.91,36.05,1016.283,25,6.67,0,0,33.42,10.18,-105.8,-3.585,25.45,298.6,23.25,-102.3,0.304,-72.42,6.591,-79.01,344.9,447.2,0,7.13,138.9,138.9,29.2,255,0
"2023-07-13 18:30:00",96,13.19,25.5,188,1.134,0,1,0,0,0,0,0,0,0,24.67,36.44,36.11,36.17,1016.258,24.6,6.67,0,0,32.91,10.93,-102.7,-0.799,24.89,298,21.98,-101.9,0.332,-69.78,10.13,-79.91,344.7,446.6,0,7.13,138.9,138.9,29,255,0
"2023-07-13 18:36:00",97,13.19,25.22,147,0.575,0,1,0,0,0,0,0,0,0,24.76,36.36,35.78,36.3,1016.233,24.29,6.67,0,0,30.83,12.25,-100.9,-0.413,24.54,297.7,18.58,-100.5,0.398,-70.05,11.84,-81.9,344.4,444.9,0,7.13,138.9,138.9,28.7,255,0
"2023-07-13 18:42:00",98,13.29,24.98,50,1.099,0,1,0,0,0,0,0,0,0,24.64,36.86,36.41,36.73,1016.2,24.02,6.67,0,0,29.27,12.4,-99.6,0.594,24.28,297.4,16.87,-100.2,0.423,-70.28,13,-83.3,344.2,444.3,0,7.13,138.9,138.9,28.5,255,0
"2023-07-13 18:48:00",99,13.18,24.77,87,1.032,0,1,0,0,0,0,0,0,0,24.64,37.15,36.72,37.05,1016.2,23.79,6.66,0,0,27.27,10.2,-98.8,-0.015,24.14,297.3,17.08,-98.8,0.374,-71.53,10.18,-81.7,344.1,442.9,0,7.13,138.8,138.9,28.2,255,0
"2023-07-13 18:54:00",100,13.14,24.6,124,1.101,0,1,0,0,0,0,0,0,0,24.61,37.55,36.76,37.55,1016.142,23.63,6.67,0,0,34.51,8.85,-98.7,-1.157,24.09,297.2,25.66,-97.5,0.259,-64.18,7.695,-71.88,343.9,441.5,0,7.13,138.8,138.8,28,255,0
"2023-07-13 19:00:00",101,13.13,24.45,113,1.208,0,1,0,0,0,0,0,0,0,24.5,37.99,37.08,37.17,1016.1,23.49,6.66,0,0,24.8,9.06,-98.5,-1.757,24.02,297.2,15.75,-96.8,0.371,-73.71,7.299,-81,343.7,440.4,0,7.13,138.8,138.8,27.7,255,0
"2023-07-13 19:06:00",102,13.13,24.29,61,1.126,0,1,0,0,0,0,0,0,0,24.4,38.03,37.3,37.74,1016.033,23.34,6.66,0,0,19.49,8.8,-97.4,-2.059,23.85,297,10.69,-95.4,0.452,-77.94,6.744,-84.7,343.7,439.1,0,7.13,138.8,138.8,27.4,255,0
"2023-07-13 19:12:00",103,13.07,24.14,89,1.137,0,1,0,0,0,0,0,0,0,24.38,38.3,37.76,38.21,1016.033,23.18,6.67,0,0,16.9,7.3,-96.9,-2.663,23.72,296.9,9.6,-94.3,0.432,-80,4.637,-84.7,343.4,437.7,0,7.13,138.8,138.8,27.1,255,0
"2023-07-13 19:18:00",104,13.03,23.99,118,0.908,0,1,0,0,0,0,0,0,0,24.31,38.82,38.12,38.71,1016.1,23.02,6.67,0,0,13.84,6.3,-96.4,-3.413,23.6,296.7,7.539,-93,0.457,-82.5,2.887,-85.4,343.3,436.3,0,7.13,138.8,138.8,26.9,255,0
"2023-07-13 19:24:00",105,12.99,23.83,121,0.985,0,1,0,0,0,0,0,0,0,24.13,38.97,38.64,38.64,1016.008,22.83,6.66,0,0,10.5,5.463,-95.6,-4.018,23.4,296.6,5.036,-91.6,0.522,-85.1,1.444,-86.6,342.9,434.5,0,7.13,138.7,138.8,26.6,255,0
"2023-07-13 19:30:00",106,12.97,23.65,101,0.98,0,1,0,0,0,0,0,0,0,24.01,39.19,38.54,39.19,1016,22.62,6.66,0,0,7.482,4.743,-95.1,-4.305,23.26,296.4,2.738,-90.8,0.64,-87.6,0.438,-88.1,342.5,433.3,0,7.13,138.7,138.7,26.4,255,0
"2023-07-13 19:36:00",107,12.95,23.45,111,1.147,0,1,0,0,0,0,0,0,0,23.89,39.64,39.23,39.62,1016,22.4,6.66,0,0,4.825,4.287,-94.6,-4.117,23.13,296.3,0.538,-90.5,0.905,-89.8,0.17,-89.9,342.3,432.8,0,7.13,138.7,138.7,26.2,255,0
"2023-07-13 19:42:00",108,12.94,23.27,91,0.984,0,1,0,0,0,0,0,0,0,23.85,39.81,39.68,39.81,1016,22.21,6.66,0,0,2.063,3.581,-93.9,-5.16,23.01,296.2,-1.519,-88.7,2.115,-91.8,-1.579,-90.3,342.3,431,0,7.13,138.7,138.7,25.9,255,0
"2023-07-13 19:48:00",109,12.93,23.08,63,0.661,0,1,0,0,0,0,0,0,0,23.74,40.57,39.81,40.57,1016,22.03,6.66,0,0,-0.945,2.998,-92.8,-6.504,22.8,295.9,-3.943,-86.3,-1.048,-93.8,-3.506,-90.3,342.1,428.4,0,7.13,138.7,138.7,25.7,255,0
"2023-07-13 19:54:00",110,12.93,22.89,108,0.678,0,1,0,0,0,0,0,0,0,23.57,40.92,40.6,40.92,1016.067,21.8,6.66,0,0,-2.479,2.935,-91.9,-6.115,22.59,295.7,-5.414,-85.8,-1.194,-94.4,-3.18,-91.2,341.8,427.6,0,7.13,138.7,138.7,25.5,255,0
"2023-07-13 20:00:00",111,12.92,22.68,74,0.671,0,1,0,0,0,0,0,0,0,23.52,41.37,40.92,41.34,1016.1,21.58,6.66,0,0,-3.585,2.698,-91.2,-6.902,22.45,295.6,-6.283,-84.2,-0.764,-94.7,-4.204,-90.5,341.8,426,0,7.13,138.7,138.7,25.1,255,0
"2023-07-13 20:06:00",112,12.92,22.48,109,0.448,0,1,0,0,0,0,0,0,0,23.37,42.14,41.44,42.14,1016.1,21.34,6.65,0,0,-4.406,2.473,-90.3,-7.805,22.22,295.4,-6.879,-82.5,-0.563,-94.7,-5.333,-89.4,341.3,423.8,0,7.13,138.7,138.7,24.9,255,0
"2023-07-13 20:12:00",113,12.91,22.26,153,0.382,0,1,0,0,0,0,0,0,0,23.17,42.25,42.02,42.25,1016.1,21.05,6.65,0,0,-4.398,2.536,-89.3,-7.972,21.97,295.1,-6.935,-81.4,-0.58,-93.7,-5.435,-88.3,340.8,422.1,0,7.13,138.6,138.7,24.7,255,0
"2023-07-13 20:18:00",114,12.91,22.02,59,0.493,0,1,0,0,0,0,0,0,0,23.03,42.48,42.18,42.34,1016.1,20.75,6.65,0,0,-4.415,2.72,-88.4,-7.514,21.75,294.9,-7.136,-80.9,-0.619,-92.8,-4.793,-88,340.4,421.3,0,7.13,138.6,138.6,24.5,255,0
"2023-07-13 20:24:00",115,12.9,21.77,93,0.606,0,1,0,0,0,0,0,0,0,22.9,42.6,42.28,42.28,1016.1,20.44,6.65,0,0,-4.233,3.044,-88,-7.238,21.61,294.8,-7.277,-80.8,-0.723,-92.3,-4.194,-88.1,340,420.8,0,7.13,138.6,138.6,24.4,255,0
"2023-07-13 20:30:00",116,12.9,21.54,94,0.47,0,1,0,0,0,0,0,0,0,22.85,42.96,42.21,42.96,1016.1,20.16,6.65,0,0,-4.371,2.923,-87.7,-7.769,21.51,294.7,-7.294,-79.97,-0.673,-92.1,-4.846,-87.3,339.7,419.7,0,7.13,138.6,138.6,24.1,255,0
"2023-07-13 20:36:00",117,12.9,21.31,116,0.224,0,1,0,0,0,0,0,0,0,22.57,43.61,42.9,43.61,1016.1,19.91,6.65,0,0,-4.399,2.619,-86.1,-8.21,21.25,294.4,-7.018,-77.94,-0.596,-90.5,-5.588,-85,339.8,417.7,0,7.13,138.6,138.6,24,255,0
"2023-07-13 20:42:00",118,12.9,21.09,121,0.397,0,1,0,0,0,0,0,0,0,22.34,44.46,43.68,44.45,1016.1,19.63,6.65,0,0,-3.942,2.665,-85.4,-7.844,20.98,294.1,-6.607,-77.53,-0.68,-89.3,-5.179,-84.1,339,416.5,0,7.13,138.6,138.6,23.7,255,0
"2023-07-13 20:48:00",119,12.9,20.85,98,0.278,0,1,0,0,0,0,0,0,0,22.25,44.93,44.36,44.81,1016.1,19.36,6.65,0,0,-3.818,2.621,-84.2,-7.721,20.77,293.9,-6.439,-76.51,-0.687,-88.1,-5.1,-83,338.9,415.4,0,7.13,138.6,138.6,23.7,255,0
"2023-07-13 20:54:00",120,12.89,20.63,130,0.369,0,1,0,0,0,0,0,0,0,22.14,45.27,44.8,45.27,1016.1,19.1,6.65,0,0,-3.689,2.685,-83.4,-7.495,20.53,293.7,-6.374,-75.89,-0.729,-87.1,-4.81,-82.3,338.4,414.3,0,7.13,138.6,138.6,23.6,255,0
"2023-07-13 21:00:00",121,12.89,20.41,137,0.451,0,1,0,0,0,0,0,0,0,21.98,46.01,45.3,46.01,1016.1,18.86,6.64,0,0,-3.516,3.32,-82.9,-7.289,20.39,293.5,-6.836,-75.62,-0.946,-86.4,-3.969,-82.5,338.1,413.7,0,7.13,138.6,138.6,22.8,255,0
"2023-07-13 21:06:00",122,12.89,20.19,122,0.422,0,1,0,0,0,0,0,0,0,21.86,46.37,46.09,46.37,1016.1,18.61,6.65,0,0,-3.492,3.32,-83,-7.049,20.31,293.5,-6.812,-75.95,-0.952,-86.5,-3.728,-82.8,337.5,413.5,0,7.13,138.6,138.6,22.6,255,0
"2023-07-13 21:12:00",123,12.87,20,116,0.457,0,1,0,0,0,0,0,0,0,21.8,46.9,46.4,46.9,1016.058,18.39,6.64,0,0,-3.558,3.222,-82.8,-7.364,20.21,293.4,-6.78,-75.48,-0.907,-86.4,-4.141,-82.3,337.1,412.6,0,7.13,138.6,138.6,22.2,255,0
"2023-07-13 21:18:00",124,12.88,19.81,136,0.376,0,1,0,0,0,0,0,0,0,21.75,47.48,46.9,47.48,1016,18.18,6.64,0,0,-3.473,3.119,-82.6,-7.367,20.09,293.2,-6.593,-75.27,-0.9,-86.1,-4.247,-81.9,336.6,411.9,0,7.13,138.6,138.6,22.1,255,0
"2023-07-13 21:24:00",125,12.87,19.64,127,0.343,0,1,0,0,0,0,0,0,0,21.64,47.96,47.51,47.96,1016,17.98,6.65,0,0,-3.493,2.889,-82,-6.887,19.93,293.1,-6.382,-75.12,-0.831,-85.5,-3.998,-81.5,336.3,411.5,0,7.13,138.6,138.6,22,255,0
"2023-07-13 21:30:00",126,12.87,19.47,77,0.509,0,1,0,0,0,0,0,0,0,21.55,48.68,48.17,48.64,1016.042,17.81,6.64,0,0,-3.077,3.116,-81.8,-5.594,19.86,293,-6.194,-76.2,-1.018,-84.9,-2.477,-82.4,336.1,412.3,0,7.13,138.6,138.6,21.8,255,0
"2023-07-13 21:36:00",127,12.87,19.34,142,0.437,0,1,0,0,0,0,0,0,0,21.43,49.54,48.65,49.54,1016.075,17.67,6.65,0,0,-3.56,2.951,-81.5,-6.548,19.79,292.9,-6.511,-74.97,-0.834,-85.1,-3.597,-81.5,336,411,0,7.13,138.6,138.6,22.2,255,0
"2023-07-13 21:42:00",128,12.86,19.22,125,0.753,0,1,0,0,0,0,0,0,0,21.27,49.95,49.54,49.91,1015.933,17.55,6.64,0,0,-3.322,3.391,-82,-5.972,19.76,292.9,-6.713,-75.99,-1.025,-85.3,-2.581,-82.7,335.4,411.4,0,7.13,138.5,138.6,21.9,255,0
"2023-07-13 21:48:00",129,12.86,19.11,115,0.486,0,1,0,0,0,0,0,0,0,21.25,50.38,49.94,50.38,1015.9,17.45,6.64,0,0,-3.572,2.887,-82.2,-6.439,19.78,292.9,-6.459,-75.74,-0.818,-85.7,-3.552,-82.2,335.3,411.1,0,7.13,138.5,138.5,21.8,255,0
"2023-07-13 21:54:00",130,12.86,19.02,96,0.455,0,1,0,0,0,0,0,0,0,21.05,51.34,50.66,51.34,1015.9,17.37,6.64,0,0,-3.72,2.387,-81.3,-6.69,19.6,292.8,-6.106,-74.6,-0.644,-85,-4.303,-80.7,335.2,409.8,0,7.13,138.5,138.5,21.6,255,0
"2023-07-13 22:00:00",131,12.85,18.91,44,0.378,0,1,0,0,0,0,0,0,0,20.8,52,51.41,51.97,1015.85,17.23,6.65,0,0,-3.683,2.463,-80.7,-6.784,19.39,292.5,-6.146,-73.92,-0.671,-84.4,-4.321,-80.1,334.6,408.5,0,7.13,138.5,138.5,21.5,255,0
"2023-07-13 22:06:00",132,12.86,18.79,129,0.314,0,1,0,0,0,0,0,0,0,20.67,52.71,52.03,52.71,1015.775,17.07,6.64,0,0,-3.452,2.443,-80.3,-6.539,19.21,292.4,-5.895,-73.76,-0.708,-83.8,-4.096,-79.65,333.9,407.7,0,7.13,138.5,138.5,21.2,255,0
"2023-07-13 22:12:00",133,12.85,18.66,70,0.263,0,1,0,0,0,0,0,0,0,20.49,53.45,52.77,53.45,1015.7,16.89,6.64,0,0,-3.229,2.418,-79.62,-6.197,19.01,292.2,-5.648,-73.42,-0.75,-82.8,-3.778,-79.07,333.5,406.9,0,7.13,138.5,138.5,21.2,255,0
"2023-07-13 22:18:00",134,12.85,18.52,124,0.14,0,1,0,0,0,0,0,0,0,20.28,54.43,53.53,54.43,1015.7,16.71,6.65,0,0,-3.425,2.366,-78.06,-5.683,18.75,291.9,-5.791,-72.38,-0.69,-81.5,-3.318,-78.17,333.6,406,0,7.13,138.5,138.5,21.1,255,0
"2023-07-13 22:24:00",135,12.85,18.37,103,0.241,0,1,0,0,0,0,0,0,0,20,55.37,54.49,55.37,1015.683,16.53,6.64,0,0,-3.089,2.545,-76.62,-5.009,18.46,291.6,-5.634,-71.61,-0.834,-79.7,-2.464,-77.24,333.4,405,0,7.13,138.5,138.5,20.8,255,0
"2023-07-13 22:30:00",136,12.85,18.21,96,0.306,0,1,0,0,0,0,0,0,0,19.93,55.6,55.35,55.47,1015.558,16.34,6.65,0,0,-2.8,2.97,-76.41,-4.777,18.29,291.4,-5.77,-71.63,-1.066,-79.21,-1.807,-77.4,332.6,404.3,0,7.13,138.5,138.5,20.5,255,0
"2023-07-13 22:36:00",137,12.84,18.05,89,0.233,0,1,0,0,0,0,0,0,0,19.87,56.08,55.61,56.08,1015.492,16.16,6.64,0,0,-2.92,2.934,-76.03,-4.098,18.18,291.3,-5.854,-71.93,-1.006,-78.95,-1.164,-77.78,332.4,404.3,0,7.13,138.5,138.5,20.4,255,0
"2023-07-13 22:42:00",138,12.84,17.89,162,0.25,0,1,0,0,0,0,0,0,0,19.7,57.16,56.09,57.16,1015.4,15.99,6.64,0,0,-3.209,3.056,-75.61,-4.113,18.03,291.2,-6.264,-71.5,-0.954,-78.82,-1.058,-77.76,332,403.5,0,7.13,138.5,138.5,20.1,255,0
"2023-07-13 22:48:00",139,12.84,17.74,158,0.306,0,1,0,0,0,0,0,0,0,19.46,58.14,57.19,58.13,1015.4,15.81,6.63,0,0,-3.093,3.112,-75.61,-4.273,17.9,291.1,-6.204,-71.34,-1.008,-78.7,-1.161,-77.54,331.3,402.6,0,7.13,138.5,138.5,20,255,0
"2023-07-13 22:54:00",140,12.83,17.59,106,0.305,0,1,0,0,0,0,0,0,0,19.32,58.88,58.23,58.88,1015.358,15.63,6.63,0,0,-2.977,3.119,-75.74,-4.071,17.8,290.9,-6.096,-71.66,-1.051,-78.71,-0.951,-77.76,330.6,402.2,0,7.13,138.5,138.5,19.9,255,0
"2023-07-13 23:00:00",141,12.83,17.44,117,0.717,0,1,0,0,0,0,0,0,0,19.31,58.85,58.14,58.14,1015.225,15.47,6.64,0,0,-2.505,3.132,-76.47,-2.788,17.81,291,-5.637,-73.69,-1.256,-78.98,0.344,-79.32,329.9,403.6,0,7.13,138.5,138.5,19.7,255,0
"2023-07-13 23:06:00",142,12.83,17.33,194,0.298,0,1,0,0,0,0,0,0,0,19.31,58.98,58.14,58.79,1015.2,15.38,6.64,0,0,-3.322,3.009,-76.76,-4.036,17.86,291,-6.331,-72.73,-0.935,-80.1,-1.027,-79.06,329.9,402.6,0,7.13,138.5,138.5,19.6,255,0
"2023-07-13 23:12:00",143,12.83,17.24,106,0.523,0,1,0,0,0,0,0,0,0,19.15,58.85,58.33,58.33,1015.158,15.31,6.64,0,0,-3.004,2.787,-76.09,-3.527,17.74,290.9,-5.79,-72.56,-0.961,-79.1,-0.741,-78.35,329.9,402.5,0,7.13,138.5,138.5,19.5,255,0
"2023-07-13 23:18:00",144,12.81,17.16,66,0.448,0,1,0,0,0,0,0,0,0,19.13,58.56,58.27,58.27,1015.033,15.23,6.65,0,0,-3.142,3.003,-76.15,-3.39,17.73,290.9,-6.145,-72.76,-0.965,-79.29,-0.388,-78.9,329.7,402.5,0,7.13,138.5,138.5,19.4,255,0
"2023-07-13 23:24:00",145,12.83,17.08,130,0.671,0,1,0,0,0,0,0,0,0,19.13,58.26,58.03,58.06,1014.95,15.16,6.64,0,0,-2.914,2.958,-76.52,-3.415,17.75,290.9,-5.872,-73.11,-1.019,-79.44,-0.457,-78.98,329.5,402.6,0,7.13,138.5,138.5,19.3,255,0
"2023-07-13 23:30:00",146,12.82,17.03,126,0.516,0,1,0,0,0,0,0,0,0,19.15,58.64,58.07,58.64,1014.9,15.12,6.64,0,0,-3.243,2.934,-77.3,-4.594,17.78,290.9,-6.176,-72.71,-0.907,-80.5,-1.66,-78.89,328.9,401.6,0,7.13,138.5,138.5,19.1,255,0
"2023-07-13 23:36:00",147,12.82,16.98,137,0.518,0,1,0,0,0,0,0,0,0,19.09,59.01,58.71,59.01,1014.833,15.09,6.64,0,0,-3.183,2.551,-77.59,-4.494,17.72,290.9,-5.735,-73.1,-0.803,-80.8,-1.942,-78.83,328.3,401.4,0,7.13,138.5,138.5,19.1,255,0
"2023-07-13 23:42:00",148,12.81,16.93,203,0.459,0,1,0,0,0,0,0,0,0,18.99,59.63,59.04,59.63,1014.8,15.04,6.63,0,0,-3.231,2.547,-77.31,-4.138,17.67,290.8,-5.777,-73.17,-0.793,-80.5,-1.591,-78.95,328.3,401.4,0,7.13,138.5,138.5,19,255,0
"2023-07-13 23:48:00",149,12.81,16.88,28,0.207,0,1,0,0,0,0,0,0,0,18.77,60.83,60.02,60.83,1014.767,14.97,6.64,0,0,-3.608,2.269,-76.09,-4.83,17.47,290.6,-5.878,-71.26,-0.63,-79.69,-2.561,-77.13,328.4,399.6,0,7.13,138.5,138.5,18.9,255,0
"2023-07-13 23:54:00",150,12.8,16.8,147,0.483,0,1,0,0,0,0,0,0,0,18.64,60.83,60.6,60.73,1014.7,14.84,6.64,0,0,-3.03,2.638,-75.56,-4.292,17.34,290.5,-5.668,-71.26,-0.876,-78.59,-1.654,-76.93,328.2,399.5,0,7.13,138.5,138.5,18.7,255,0
"2023-07-14 00:00:00",151,12.8,16.71,146,0.512,0,1,0,0,0,0,0,0,0,18.57,61.41,60.92,61.41,1014.617,14.72,6.65,0,0,-3.244,2.676,-74.64,-4.481,17.23,290.4,-5.92,-70.16,-0.83,-77.88,-1.805,-76.08,328.5,398.6,0,7.13,138.5,138.5,18.7,255,0
"2023-07-14 00:06:00",152,12.8,16.61,265,0.335,0,1,0,0,0,0,0,0,0,18.43,62.26,61.42,62.26,1014.617,14.6,6.64,0,0,-3.325,2.75,-73.4,-4.326,17.11,290.3,-6.075,-69.07,-0.83,-76.72,-1.576,-75.15,329.1,398.1,0,7.13,138.5,138.5,18.6,255,0
"2023-07-14 00:12:00",153,12.8,16.52,301,0.355,0,1,0,0,0,0,0,0,0,18.33,62.3,62.16,62.16,1014.675,14.49,6.65,0,0,-2.838,3.169,-71.55,-3.713,17.01,290.2,-6.007,-67.84,-1.119,-74.39,-0.544,-73.85,330.4,398.2,0,7.13,138.5,138.5,18.5,255,0
"2023-07-14 00:18:00",154,12.79,16.43,137,0.352,0,1,0,0,0,0,0,0,0,18.22,62.78,62.23,62.78,1014.567,14.4,6.64,0,0,-2.854,2.68,-68.8,-2.835,16.85,290,-5.534,-65.96,-0.951,-71.65,-0.155,-71.5,332.2,398.2,0,7.13,138.5,138.5,18.4,255,0
"2023-07-14 00:24:00",155,12.8,16.33,81,0.249,0,1,0,0,0,0,0,0,0,18.19,62.91,62.65,62.91,1014.5,14.3,6.65,0,0,-2.504,2.724,-67.02,-2.053,16.76,289.9,-5.228,-64.97,-1.113,-69.52,0.671,-70.19,333.5,398.5,0,7.13,138.5,138.5,18.2,255,0
"2023-07-14 00:30:00",156,12.79,16.25,29,0.155,0,1,0,0,0,0,0,0,0,18.03,64.05,62.94,64.01,1014.5,14.22,6.65,0,0,-2.564,2.484,-65.05,-2.039,16.57,289.7,-5.048,-63.01,-0.975,-67.61,0.445,-68.06,334.5,397.5,0,7.13,138.5,138.5,18.2,255,0
"2023-07-14 00:36:00",157,12.79,16.16,79,0.203,0,1,0,0,0,0,0,0,0,17.85,64.31,64.05,64.14,1014.408,14.12,6.65,0,0,-2.287,2.697,-64.4,-1.36,16.37,289.5,-4.985,-63.04,-1.189,-66.69,1.337,-68.03,334,397,0,7.13,138.5,138.5,18.1,255,0
"2023-07-14 00:42:00",158,12.79,16.06,271,0.144,0,1,0,0,0,0,0,0,0,17.8,65.02,64.09,64.89,1014.3,14.01,6.64,0,0,-2.516,3.073,-66.2,-1.148,16.23,289.4,-5.588,-65.05,-1.243,-68.71,1.925,-70.64,331.4,396.5,0,7.13,138.4,138.5,18,255,0
"2023-07-14 00:48:00",159,12.79,15.96,328,0.165,0,1,0,0,0,0,0,0,0,17.64,65.63,64.76,65.63,1014.25,13.91,6.65,0,0,-2.372,3.064,-65.89,-1.222,16.07,289.2,-5.436,-64.67,-1.296,-68.27,1.842,-70.11,330.8,395.5,0,7.13,138.4,138.4,17.8,255,0
"2023-07-14 00:54:00",160,12.8,15.85,356,0.139,0,1,0,0,0,0,0,0,0,17.5,65.93,65.5,65.5,1014.2,13.78,6.64,0,0,-2.371,3.1,-65.34,-0.587,15.89,289,-5.471,-64.75,-1.306,-67.71,2.513,-70.22,330.4,395.2,0,7.13,138.4,138.4,17.8,255,0
"2023-07-14 01:00:00",161,12.79,15.73,264,0.303,0,1,0,0,0,0,0,0,0,17.44,66.06,65.41,66.06,1014.2,13.65,6.65,0,0,-2.114,3.726,-66.14,0.122,15.8,288.9,-5.841,-66.26,-1.769,-68.25,3.849,-72.1,329.1,395.4,0,7.13,138.4,138.4,17.7,255,0
"2023-07-14 01:06:00",162,12.8,15.63,73,0.138,0,1,0,0,0,0,0,0,0,17.27,66.82,66.16,66.82,1014.1,13.54,6.66,0,0,-2.571,3.165,-66.03,-0.747,15.67,288.8,-5.736,-65.28,-1.243,-68.6,2.418,-71.01,328.5,393.8,0,7.13,138.4,138.4,17.6,255,0
